base_name,perc_artificial
img_00769_2019,0.99
img_00766_2019,0.00
img_00771_2019,0.00
img_00617_p09_2019,0.00
img_00698_p04_2019,0.00
img_00770_2019,0.00
img_00698_p03_2019,0.00
img_00698_p01_2019,0.00
img_00698_p02_2019,0.00
img_00772_2019,0.00
img_00775_2019,0.00
img_00773_2019,0.00
img_00617_p06_2019,4.15
img_00776_2019,0.00
img_00697_p02_2019,0.40
img_00778_2019,0.00
img_00779_2019,0.58
img_00780_2019,0.00
img_00786_2019,0.00
img_00777_2019,0.00
img_00785_2019,0.00
img_00789_2019,0.00
img_00781_2019,1.65
img_00765_2019,0.00
img_00784_2019,0.00
img_00788_2019,0.00
img_00679_p02_2019,0.00
img_00737_p02_2019,0.65
img_00679_p03_2019,0.00
img_00783_2019,0.00
img_00755_p02_2019,0.07
img_00755_p01_2019,0.30
img_00782_2019,0.00
img_00679_p01_2019,0.00
img_00792_2019,0.00
img_00791_2019,0.00
img_00793_2019,0.00
img_00794_2019,0.00
img_00761_p02_2019,0.00
img_00729_p02_2019,0.00
img_00787_2019,0.00
img_00798_2019,0.00
img_00617_p08_2019,0.00
img_00790_2019,0.00
img_00679_p05_2019,0.00
img_00802_2019,0.00
img_00737_p01_2019,0.67
img_00796_2019,0.00
img_00679_p04_2019,0.00
img_00803_2019,0.00
img_00799_2019,0.00
img_00801_2019,0.00
img_00800_2019,0.00
img_00729_p03_2019,0.00
img_00729_p01_2019,0.00
img_00797_2019,0.00
img_00729_p04_2019,0.00
img_00807_2019,0.00
img_00806_2019,0.00
img_00679_p06_2019,0.00
img_00810_2019,0.00
img_00813_2019,0.18
img_00811_2019,0.00
img_00815_2019,0.00
img_00805_2019,0.00
img_00812_2019,0.00
img_00818_2019,0.08
img_00809_2019,0.00
img_00814_2019,0.55
img_00824_2019,8.07
img_00808_2019,0.00
img_00816_2019,0.00
img_00761_p01_2019,0.02
img_00804_2019,0.14
img_00820_2019,0.00
img_00827_2019,5.58
img_00825_2019,5.06
img_00831_2019,8.10
img_00828_2019,1.68
img_00821_2019,8.33
img_00823_2019,8.16
img_00833_2019,0.00
img_00734_p02_2019,0.13
img_00832_2019,8.22
img_00822_2019,0.00
img_00834_2019,0.00
img_00837_2019,0.00
img_00836_2019,0.00
img_00839_2019,4.17
img_00826_2019,0.04
img_00842_2019,0.00
img_00838_2019,0.00
img_00843_2019,0.00
img_00734_p03_2019,0.00
img_00817_2019,6.79
img_00829_2019,8.25
img_00846_2019,8.26
img_00845_2019,0.00
img_00830_2019,0.00
img_00835_2019,3.40
img_00848_2019,6.15
img_00847_2019,8.13
img_00844_2019,0.00
img_00854_2019,0.00
img_00852_2019,0.79
img_00853_2019,0.00
img_00856_2019,0.00
img_00860_2019,0.00
img_00857_2019,0.56
img_00774_p03_2019,0.00
img_00859_2019,0.04
img_00841_p01_2019,12.50
img_00841_p02_2019,12.23
img_00862_2019,8.66
img_00861_2019,0.00
img_00849_2019,0.00
img_00863_2019,8.10
img_00840_2019,8.33
img_00864_2019,9.11
img_00850_2019,0.10
img_00868_2019,1.63
img_00774_p02_2019,0.00
img_00866_2019,8.25
img_00774_p04_2019,0.26
img_00774_p01_2019,0.00
img_00865_2019,0.00
img_00873_2019,0.11
img_00871_2019,0.00
img_00851_p01_2019,0.02
img_00872_2019,0.00
img_00855_p01_2019,8.17
img_00851_p02_2019,0.02
img_00855_p02_2019,8.10
img_00875_2019,8.29
img_00867_2019,5.79
img_00876_2019,8.42
img_00858_p02_2019,3.54
img_00858_p01_2019,3.82
img_00795_p04_2019,0.00
img_00869_2019,3.89
img_00819_p04_2019,3.10
img_00874_2019,1.63
img_00795_p03_2019,0.00
img_00877_2019,0.00
img_00881_2019,1.13
img_00884_2019,4.58
img_00882_2019,8.33
img_00878_2019,0.00
img_00886_2019,0.49
img_00885_2019,4.36
img_00887_2019,0.00
img_00892_2019,7.12
img_00795_p02_2019,0.00
img_00891_2019,1.69
img_00819_p02_2019,0.12
img_00889_2019,0.01
img_00879_2019,0.00
img_00894_2019,0.00
img_00897_2019,0.00
img_00734_p01_2019,0.00
img_00734_p04_2019,0.00
img_00899_2019,10.38
img_00900_2019,11.93
img_00890_2019,0.00
img_00888_2019,2.65
img_00795_p01_2019,0.00
img_00901_2019,4.15
img_00903_2019,7.14
img_00819_p03_2019,1.27
img_00883_2019,0.00
img_00896_2019,0.04
img_00893_2019,8.33
img_00906_2019,0.07
img_00904_2019,0.00
img_00908_2019,12.02
img_00905_2019,4.27
img_00911_2019,0.00
img_00909_2019,4.02
img_00902_2019,0.00
img_00912_2019,0.00
img_00913_2019,0.46
img_00917_2019,7.02
img_00870_2019,8.27
img_00898_2019,0.00
img_00920_2019,0.00
img_00914_2019,8.20
img_00916_2019,0.00
img_00915_2019,0.00
img_00929_2019,12.29
img_00923_2019,0.00
img_00922_2019,2.22
img_00925_2019,0.00
img_00924_2019,0.00
img_00919_2019,1.27
img_00930_2019,4.17
img_00926_2019,0.00
img_00895_2019,8.11
img_00921_2019,1.21
img_00934_2019,0.00
img_00938_2019,0.23
img_00931_2019,0.00
img_00928_2019,3.32
img_00910_2019,0.02
img_00880_p02_2019,12.33
img_00936_2019,0.00
img_00940_2019,0.00
img_00945_2019,0.00
img_00937_2019,9.85
img_00918_2019,2.46
img_00933_2019,0.26
img_00880_p01_2019,12.19
img_00941_2019,0.00
img_00944_2019,0.00
img_00927_p02_2019,0.01
img_00819_p01_2019,0.10
img_00939_2019,0.00
img_00947_2019,0.00
img_00951_2019,11.80
img_00949_2019,8.33
img_00948_2019,0.02
img_00954_2019,0.00
img_00955_2019,12.28
img_00943_2019,0.00
img_00956_2019,8.12
img_00953_2019,3.20
img_00932_2019,0.99
img_00952_2019,0.09
img_00963_2019,0.00
img_00959_2019,0.00
img_00957_2019,0.54
img_00958_2019,0.14
img_00966_2019,2.46
img_00964_2019,8.12
img_00935_p02_2019,0.00
img_00965_2019,0.00
img_00972_2019,0.00
img_00961_2019,1.64
img_00950_2019,4.09
img_00970_2019,12.26
img_00978_2019,1.98
img_00974_2019,0.00
img_00935_p01_2019,0.00
img_00968_2019,1.21
img_00975_2019,0.00
img_00971_2019,8.26
img_00979_2019,0.00
img_00969_2019,8.33
img_00960_2019,8.33
img_00962_2019,8.33
img_00984_2019,4.08
img_00942_2019,0.00
img_00987_2019,0.00
img_00977_2019,0.00
img_00980_2019,0.01
img_00988_2019,0.00
img_00983_2019,12.16
img_00992_2019,0.00
img_00989_2019,0.00
img_00993_2019,0.00
img_00973_2019,0.00
img_00990_2019,8.00
img_00985_2019,9.05
img_00986_2019,0.00
img_01001_2019,8.15
img_00946_2019,0.19
img_01004_2019,11.13
img_00998_2019,4.00
img_00994_2019,4.09
img_00999_2019,8.33
img_01005_2019,0.00
img_01008_2019,0.00
img_00981_2019,0.00
img_01000_2019,8.51
img_01009_2019,2.95
img_01010_2019,8.09
img_00996_2019,3.01
img_01002_2019,6.06
img_01006_2019,1.59
img_00907_p01_2019,8.19
img_01013_2019,10.72
img_01012_2019,0.00
img_01014_2019,0.00
img_01015_2019,0.28
img_00907_p03_2019,6.80
img_01016_2019,8.23
img_00991_2019,4.45
img_01011_2019,0.00
img_00907_p02_2019,8.92
img_01023_2019,0.00
img_01018_2019,0.00
img_01024_2019,3.64
img_01021_2019,0.00
img_01019_2019,0.00
img_01027_2019,8.05
img_01030_2019,0.00
img_01028_2019,0.00
img_00967_2019,0.00
img_01020_2019,2.27
img_01032_2019,0.00
img_01036_2019,0.00
img_00907_p04_2019,5.76
img_01026_2019,8.00
img_01037_2019,0.00
img_01035_2019,0.00
img_00997_2019,0.16
img_01039_2019,0.15
img_01031_2019,12.20
img_01034_2019,0.00
img_01025_2019,0.16
img_01041_2019,0.06
img_01043_2019,0.01
img_01042_2019,0.64
img_01038_2019,0.00
img_01045_2019,0.07
img_01007_2019,2.17
img_01049_2019,12.21
img_01044_2019,1.19
img_01022_p02_2019,0.02
img_00907_p05_2019,8.41
img_01033_2019,4.24
img_01048_2019,0.00
img_01051_2019,0.00
img_00995_p04_2019,2.50
img_01052_2019,8.88
img_01022_p01_2019,0.00
img_00995_p01_2019,0.04
img_01047_2019,0.15
img_01029_p01_2019,8.06
img_01053_2019,8.29
img_01059_2019,4.03
img_01057_2019,11.92
img_00995_p03_2019,0.15
img_01056_2019,0.24
img_01058_2019,0.00
img_01055_2019,3.84
img_01064_2019,12.50
img_01050_2019,16.10
img_00995_p02_2019,1.25
img_01046_2019,0.01
img_01029_p02_2019,8.25
img_01040_2019,7.11
img_01060_2019,1.83
img_01063_2019,5.25
img_01017_2019,0.04
img_00577_p05_2019,5.47
img_00577_p09_2019,5.19
img_00577_p01_2019,4.40
img_01054_2019,5.00
img_00577_p02_2019,4.29
img_00577_p14_2019,4.28
img_00577_p08_2019,5.70
img_00577_p06_2019,5.23
img_00577_p03_2019,4.91
img_00577_p15_2019,4.70
img_00577_p10_2019,4.30
img_00577_p20_2019,5.21
img_00577_p19_2019,5.63
img_00577_p04_2019,4.58
img_00577_p23_2019,8.33
img_01066_2019,2.51
img_00577_p12_2019,4.49
img_01071_2019,10.73
img_01065_2019,0.00
img_01067_2019,0.09
img_01068_2019,0.00
img_01074_2019,0.00
img_00577_p07_2019,7.90
img_01072_2019,12.32
img_01075_2019,7.93
img_00577_p11_2019,4.85
img_01076_2019,11.48
img_00577_p13_2019,5.42
img_01062_2019,4.19
img_01078_2019,0.00
img_01070_2019,0.00
img_01079_2019,12.27
img_01080_2019,1.81
img_01077_2019,0.00
img_01087_2019,0.00
img_01084_2019,0.23
img_01083_2019,4.11
img_01069_2019,8.72
img_01086_2019,12.05
img_01085_2019,0.00
img_01061_p01_2019,8.41
img_01061_p02_2019,6.34
img_01081_2019,4.13
img_01073_2019,0.00
img_01090_2019,0.07
img_01091_2019,0.27
img_01089_2019,0.00
img_01095_2019,10.09
img_01093_2019,0.00
img_01098_2019,1.74
img_01088_2019,4.29
img_01100_2019,0.00
img_01092_2019,0.00
img_00577_p21_2019,4.81
img_00639_p01_2019,4.08
img_01097_2019,2.36
img_00639_p03_2019,4.79
img_01082_2019,7.72
img_00577_p16_2019,5.90
img_00639_p08_2019,4.14
img_00577_p17_2019,5.69
img_00577_p18_2019,5.68
img_00639_p04_2019,4.38
img_00639_p07_2019,4.19
img_00639_p13_2019,4.19
img_00577_p22_2019,5.10
img_00639_p06_2019,4.61
img_00639_p02_2019,7.15
img_00639_p18_2019,3.00
img_01101_2019,0.00
img_00639_p05_2019,4.70
img_01103_2019,8.29
img_01102_2019,10.49
img_00639_p09_2019,2.19
img_01104_2019,12.50
img_01107_2019,12.14
img_01106_2019,4.70
img_01105_2019,11.56
img_01099_2019,1.96
img_01109_2019,0.00
img_01111_2019,8.58
img_01108_2019,8.33
img_00639_p11_2019,4.09
img_00639_p14_2019,0.00
img_00639_p12_2019,4.16
img_01117_2019,0.00
img_01110_2019,10.21
img_01114_2019,0.00
img_01115_2019,0.00
img_01118_2019,0.00
img_01121_2019,0.00
img_01119_2019,0.00
img_01123_2019,0.00
img_01124_2019,0.01
img_01120_2019,2.89
img_01094_2019,0.00
img_00639_p10_2019,3.29
img_01112_2019,8.18
img_01128_2019,0.32
img_01125_2019,3.95
img_01127_2019,10.32
img_01122_2019,12.25
img_01113_2019,3.89
img_01133_2019,4.06
img_00639_p16_2019,0.10
img_01134_2019,0.00
img_01137_2019,4.56
img_01136_2019,8.33
img_01131_2019,0.00
img_01130_2019,5.62
img_01138_2019,0.00
img_01126_2019,4.24
img_01139_2019,0.20
img_01129_2019,5.90
img_01140_2019,0.00
img_01142_2019,5.85
img_01096_p02_2019,4.19
img_01149_2019,0.00
img_01141_2019,0.00
img_01144_2019,12.17
img_01153_2019,10.59
img_01148_2019,0.00
img_01154_2019,0.00
img_01152_2019,5.54
img_01132_2019,0.00
img_01151_2019,0.78
img_01147_2019,0.00
img_01155_2019,0.00
img_01158_2019,0.00
img_00639_p15_2019,0.00
img_01150_2019,8.26
img_01157_2019,0.00
img_01145_2019,0.63
img_01166_2019,8.11
img_01159_2019,4.20
img_01163_2019,1.34
img_01168_2019,0.12
img_01161_2019,4.16
img_01165_2019,12.20
img_01096_p01_2019,4.10
img_01162_2019,8.84
img_01146_p01_2019,0.03
img_01170_2019,0.00
img_01169_2019,4.61
img_01171_2019,1.13
img_01174_2019,4.17
img_01146_p02_2019,0.07
img_01173_2019,3.87
img_01160_2019,0.01
img_01176_2019,2.52
img_01175_2019,0.00
img_01172_2019,0.00
img_01181_2019,8.33
img_01164_2019,2.20
img_01177_2019,8.36
img_00639_p17_2019,1.06
img_01135_2019,1.60
img_01179_2019,0.00
img_01183_2019,8.04
img_01167_2019,6.79
img_01180_2019,2.97
img_01186_2019,8.50
img_01188_2019,12.50
img_01178_2019,8.10
img_01191_2019,0.01
img_01143_2019,3.06
img_01194_2019,0.44
img_01187_2019,0.00
img_01116_p03_2019,0.02
img_01192_2019,2.92
img_01195_2019,0.00
img_01156_2019,12.50
img_01116_p01_2019,0.00
img_01202_2019,0.00
img_01200_2019,7.45
img_01199_2019,0.64
img_01201_2019,0.00
img_01182_2019,8.20
img_01116_p02_2019,0.11
img_01206_2019,0.00
img_01203_2019,7.64
img_01207_2019,12.02
img_01208_2019,8.33
img_01116_p04_2019,0.70
img_01210_2019,3.31
img_01205_2019,12.50
img_01214_2019,7.53
img_01211_2019,3.97
img_01209_2019,0.00
img_01184_2019,8.15
img_01198_2019,15.64
img_01212_2019,0.02
img_01216_2019,8.15
img_01190_2019,4.84
img_01219_2019,0.08
img_01196_2019,0.00
img_01225_2019,0.00
img_01217_2019,8.68
img_01220_2019,0.00
img_01218_2019,8.29
img_01227_2019,0.00
img_01223_2019,0.34
img_01215_2019,0.84
img_01224_2019,8.17
img_01213_2019,4.19
img_01233_2019,7.98
img_01229_2019,2.82
img_01226_2019,4.06
img_01231_2019,8.12
img_01234_2019,0.28
img_01235_2019,4.04
img_01238_2019,0.00
img_01232_2019,0.00
img_01230_2019,11.05
img_01237_2019,0.00
img_01193_p01_2019,0.00
img_01228_2019,8.00
img_01197_2019,0.00
img_01242_2019,7.94
img_01236_2019,0.00
img_01193_p02_2019,0.00
img_01241_2019,6.26
img_01246_2019,0.00
img_01244_2019,0.00
img_01243_2019,3.75
img_01239_2019,0.03
img_01185_p01_2019,0.08
img_01252_2019,9.01
img_01245_2019,0.00
img_01248_2019,8.33
img_01185_p04_2019,1.10
img_01254_2019,8.11
img_01249_2019,0.01
img_01251_2019,0.00
img_01253_2019,0.00
img_01255_2019,11.71
img_01189_p02_2019,0.00
img_01185_p02_2019,0.64
img_01256_2019,4.45
img_01189_p03_2019,0.00
img_01258_2019,3.75
img_01261_2019,0.06
img_01247_2019,0.02
img_01262_2019,3.95
img_01264_2019,0.00
img_01259_2019,0.00
img_01267_2019,12.50
img_01265_2019,2.90
img_01266_2019,8.33
img_01189_p01_2019,0.05
img_01263_2019,0.65
img_01269_2019,11.67
img_01270_2019,1.36
img_01185_p03_2019,0.58
img_01275_2019,0.00
img_01260_2019,0.00
img_01274_2019,8.27
img_01273_2019,0.00
img_01278_2019,8.26
img_01277_2019,12.16
img_01272_2019,5.55
img_01281_2019,0.75
img_01280_2019,8.33
img_01240_p02_2019,4.58
img_01189_p04_2019,0.00
img_01282_2019,0.00
img_01222_2019,1.08
img_01288_2019,0.08
img_01289_2019,8.33
img_01283_2019,0.00
img_01292_2019,0.00
img_01284_2019,2.02
img_01268_2019,0.00
img_01295_2019,0.06
img_01298_2019,0.00
img_01287_2019,0.00
img_01250_2019,0.29
img_01300_2019,0.00
img_01285_2019,0.00
img_01299_2019,0.58
img_01293_2019,0.00
img_01297_2019,0.00
img_01303_2019,1.18
img_01279_2019,8.18
img_01301_2019,4.07
img_01306_2019,7.96
img_01305_2019,13.21
img_01240_p01_2019,5.54
img_01308_2019,1.62
img_01221_p01_2019,12.50
img_01257_2019,0.30
img_01309_2019,0.00
img_01296_2019,0.00
img_01302_2019,3.99
img_01286_p02_2019,0.00
img_01221_p05_2019,12.50
img_01286_p01_2019,0.00
img_01315_2019,1.46
img_01312_2019,8.08
img_01221_p03_2019,12.50
img_01276_2019,8.70
img_01307_2019,8.16
img_01221_p04_2019,8.22
img_01294_2019,4.12
img_01221_p02_2019,11.05
img_01221_p06_2019,10.12
img_01318_2019,4.52
img_01317_2019,0.00
img_01291_2019,12.09
img_01316_2019,12.16
img_01314_2019,0.00
img_01322_2019,8.26
img_01320_2019,4.17
img_01313_2019,12.22
img_01310_2019,4.01
img_01319_2019,8.19
img_01326_2019,1.87
img_01329_2019,3.98
img_01331_2019,8.03
img_01321_2019,0.00
img_01325_2019,2.22
img_01335_2019,4.15
img_01334_2019,0.23
img_01330_2019,0.00
img_01338_2019,0.48
img_01333_2019,0.11
img_01327_2019,8.24
img_01340_2019,8.61
img_01271_p01_2019,12.42
img_01337_2019,0.00
img_01271_p02_2019,12.38
img_01328_2019,0.00
img_01271_p03_2019,12.50
img_01341_2019,0.00
img_01323_2019,8.01
img_01342_2019,4.17
img_01348_2019,0.00
img_01344_2019,9.65
img_01346_2019,12.04
img_01350_2019,0.00
img_01345_2019,0.00
img_01354_2019,0.00
img_01352_2019,0.00
img_01353_2019,0.00
img_01359_2019,0.00
img_01339_2019,1.67
img_01347_2019,8.33
img_01304_2019,5.49
img_01349_2019,4.17
img_01356_2019,3.18
img_01357_2019,0.00
img_01361_2019,0.00
img_01360_2019,4.10
img_01362_2019,0.00
img_01336_2019,2.14
img_01367_2019,4.17
img_01366_2019,0.00
img_01355_2019,0.00
img_01324_2019,0.01
img_01003_p04_2019,0.00
img_01343_p02_2019,3.28
img_01003_p08_2019,0.00
img_01343_p01_2019,8.43
img_01003_p07_2019,0.22
img_01003_p01_2019,0.07
img_01363_2019,0.02
img_01290_2019,0.00
img_01332_2019,2.90
img_01003_p11_2019,0.56
img_01003_p12_2019,0.00
img_01003_p02_2019,0.68
img_01003_p16_2019,0.00
img_01003_p05_2019,0.09
img_01003_p19_2019,0.67
img_01368_2019,7.31
img_01370_2019,0.00
img_01365_2019,4.02
img_01311_p01_2019,0.02
img_01003_p10_2019,0.86
img_01003_p15_2019,0.16
img_01371_2019,0.00
img_01369_2019,0.00
img_01373_2019,0.00
img_01311_p04_2019,0.76
img_00976_p01_2019,4.49
img_01311_p03_2019,1.37
img_01003_p09_2019,0.34
img_00976_p03_2019,8.17
img_01003_p18_2019,0.28
img_01003_p17_2019,1.08
img_00976_p02_2019,6.28
img_00976_p04_2019,7.58
img_00976_p05_2019,7.11
img_00976_p10_2019,3.93
img_01311_p02_2019,0.01
img_00976_p07_2019,4.17
img_00976_p11_2019,4.14
img_00976_p06_2019,4.23
img_00976_p09_2019,4.26
img_01003_p14_2019,0.02
img_00976_p12_2019,4.90
img_00976_p08_2019,5.28
img_00976_p14_2019,4.15
img_00976_p15_2019,4.21
img_00976_p17_2019,4.20
img_01003_p06_2019,1.12
img_00976_p20_2019,4.17
img_00976_p16_2019,4.12
img_00976_p22_2019,4.17
img_01372_2019,0.25
img_00976_p19_2019,6.42
img_01378_2019,1.08
img_00976_p23_2019,8.33
img_01364_2019,0.00
img_00976_p18_2019,4.22
img_00976_p13_2019,4.16
img_01380_2019,6.62
img_01375_2019,0.00
img_01379_2019,12.14
img_01383_2019,12.50
img_01389_2019,0.63
img_00976_p24_2019,11.45
img_01381_2019,2.62
img_01384_2019,6.13
img_01385_2019,12.50
img_01387_2019,0.00
img_01390_2019,4.02
img_01388_2019,0.00
img_01391_2019,12.20
img_01393_2019,8.19
img_01394_2019,0.00
img_01397_2019,0.00
img_01395_2019,0.00
img_00976_p25_2019,10.47
img_01403_2019,0.14
img_01400_2019,1.17
img_01401_2019,12.24
img_01376_2019,0.00
img_01392_2019,0.00
img_01003_p13_2019,0.61
img_01407_2019,8.18
img_01382_2019,4.10
img_01406_2019,0.00
img_01411_2019,0.00
img_01408_2019,1.81
img_01404_2019,4.76
img_01405_2019,0.20
img_01417_2019,7.86
img_01409_2019,0.26
img_01412_2019,7.85
img_01414_2019,3.87
img_01415_2019,4.09
img_01377_2019,7.83
img_01396_2019,0.15
img_01416_2019,4.03
img_01410_2019,0.00
img_01398_p01_2019,1.04
img_01421_2019,8.12
img_01418_2019,0.00
img_01374_2019,0.12
img_00976_p21_2019,4.17
img_01399_2019,8.20
img_01420_2019,11.81
img_01351_p01_2019,0.00
img_01426_2019,0.00
img_01351_p04_2019,0.00
img_01423_2019,0.00
img_01419_2019,1.53
img_01424_2019,0.07
img_01425_2019,0.00
img_01429_2019,0.00
img_01436_2019,6.35
img_01430_2019,4.03
img_01432_2019,0.00
img_01422_2019,8.19
img_01428_2019,0.00
img_01431_2019,0.00
img_01427_2019,0.02
img_01398_p02_2019,0.97
img_01440_2019,0.00
img_01433_2019,0.00
img_01439_2019,0.00
img_01351_p03_2019,0.00
img_01437_2019,0.00
img_01434_2019,8.33
img_01449_2019,0.00
img_01446_2019,0.00
img_01442_2019,8.33
img_01444_2019,4.63
img_01447_2019,7.62
img_01453_2019,8.12
img_01438_2019,12.24
img_01413_p02_2019,0.00
img_01450_2019,0.00
img_01448_2019,0.00
img_01455_2019,0.00
img_01402_2019,2.78
img_01413_p01_2019,0.00
img_01456_2019,0.00
img_01443_2019,0.02
img_01454_2019,0.00
img_01358_p04_2019,7.68
img_01351_p02_2019,0.00
img_01445_2019,8.22
img_01358_p05_2019,6.57
img_01358_p03_2019,6.97
img_01459_2019,0.00
img_01461_2019,0.00
img_01458_2019,4.82
img_01451_2019,8.10
img_01462_2019,0.00
img_01465_2019,0.00
img_01468_2019,10.83
img_01452_2019,8.21
img_01441_p01_2019,4.67
img_01466_2019,12.36
img_01464_2019,4.03
img_01469_2019,0.00
img_01471_2019,0.00
img_01474_2019,0.00
img_01467_2019,0.00
img_01473_2019,12.50
img_01482_2019,3.80
img_01470_2019,7.91
img_01475_2019,5.20
img_01481_2019,0.00
img_01476_2019,8.17
img_01441_p02_2019,3.99
img_01460_p01_2019,4.30
img_01483_2019,3.69
img_01480_2019,0.98
img_01478_2019,0.40
img_01358_p02_2019,7.42
img_01358_p06_2019,4.99
img_01472_2019,9.16
img_01484_2019,12.50
img_01460_p02_2019,4.26
img_01479_2019,8.75
img_01486_2019,2.44
img_01435_2019,0.30
img_01490_2019,4.07
img_01487_2019,0.00
img_01493_2019,0.00
img_01488_2019,2.75
img_01489_2019,0.00
img_01485_2019,8.30
img_01386_p01_2019,8.34
img_01495_2019,0.00
img_01491_2019,0.00
img_01497_2019,8.04
img_01386_p03_2019,8.68
img_01386_p07_2019,8.61
img_01496_2019,8.33
img_01358_p01_2019,7.19
img_01501_2019,0.21
img_01477_p01_2019,4.52
img_01500_2019,0.00
img_01498_2019,0.00
img_01502_2019,0.00
img_01508_2019,3.94
img_01503_2019,2.46
img_01499_2019,6.54
img_01506_2019,6.13
img_01386_p04_2019,9.97
img_01492_2019,4.68
img_01386_p06_2019,8.05
img_01513_2019,7.52
img_01386_p05_2019,8.99
img_01509_2019,0.06
img_01511_2019,0.25
img_01512_2019,8.48
img_01516_2019,8.17
img_01515_2019,8.69
img_01386_p02_2019,8.31
img_01514_2019,0.00
img_01519_2019,11.19
img_01477_p02_2019,4.51
img_01517_2019,0.89
img_01457_p01_2019,11.71
img_01524_2019,2.46
img_01521_2019,11.29
img_01518_2019,12.50
img_01522_2019,8.02
img_01507_2019,0.20
img_01526_2019,0.00
img_01523_2019,0.04
img_01527_2019,2.93
img_01504_2019,0.00
img_01457_p03_2019,12.12
img_01525_2019,11.09
img_01457_p02_2019,12.14
img_01528_2019,0.00
img_01529_2019,10.89
img_01532_2019,4.06
img_01505_2019,0.20
img_01530_2019,0.00
img_01463_p03_2019,0.00
img_01457_p04_2019,10.40
img_01463_p02_2019,0.00
img_01494_p01_2019,4.17
img_01531_2019,0.00
img_01539_2019,0.00
img_01537_2019,0.00
img_01536_2019,3.82
img_01534_2019,0.00
img_01541_2019,0.00
img_01533_2019,12.38
img_01535_2019,0.00
img_01545_2019,0.00
img_01547_2019,0.55
img_01540_2019,11.84
img_01544_2019,3.96
img_01510_2019,0.01
img_01546_2019,0.00
img_01494_p02_2019,4.12
img_01549_2019,0.00
img_01543_2019,0.07
img_01556_2019,0.28
img_01551_2019,0.99
img_01554_2019,8.08
img_01553_2019,3.98
img_01548_2019,11.97
img_01494_p03_2019,4.16
img_01555_2019,4.17
img_01558_2019,3.70
img_01559_2019,0.37
img_01552_2019,2.77
img_01463_p01_2019,0.00
img_01566_2019,0.20
img_01557_2019,4.17
img_01562_2019,0.00
img_01568_2019,0.00
img_01463_p04_2019,0.00
img_01571_2019,0.00
img_01573_2019,0.00
img_01561_2019,11.17
img_01569_2019,0.00
img_01560_2019,1.60
img_01565_2019,4.33
img_01572_2019,8.16
img_01520_2019,0.00
img_01577_2019,0.00
img_01567_2019,4.11
img_01564_2019,4.02
img_01579_2019,4.03
img_01584_2019,3.91
img_01574_2019,0.70
img_01580_2019,0.04
img_01570_2019,0.00
img_01550_2019,0.35
img_01575_2019,0.00
img_01586_2019,7.90
img_01578_2019,8.17
img_01589_2019,11.88
img_01585_2019,4.05
img_01591_2019,0.00
img_01588_2019,0.00
img_01581_2019,12.29
img_01576_2019,1.82
img_01596_2019,0.00
img_01592_2019,0.11
img_01597_2019,7.66
img_01587_2019,0.00
img_01583_2019,3.24
img_01594_2019,3.79
img_01593_2019,0.00
img_01599_2019,0.00
img_01601_2019,0.17
img_01595_2019,0.26
img_01582_2019,1.07
img_01538_p02_2019,0.00
img_00982_p03_2019,8.29
img_01538_p01_2019,0.08
img_01538_p03_2019,0.06
img_00982_p08_2019,8.34
img_00982_p02_2019,7.16
img_00982_p04_2019,4.53
img_00982_p01_2019,8.02
img_00982_p05_2019,6.41
img_00982_p09_2019,4.35
img_00982_p15_2019,4.61
img_00982_p14_2019,7.34
img_00982_p18_2019,6.13
img_00982_p07_2019,7.68
img_00982_p21_2019,4.17
img_00982_p10_2019,5.11
img_00982_p16_2019,5.71
img_00982_p23_2019,4.17
img_00982_p12_2019,5.03
img_00982_p22_2019,4.38
img_00982_p13_2019,4.46
img_01598_2019,0.44
img_00982_p06_2019,5.21
img_00982_p25_2019,6.12
img_01590_2019,8.22
img_01602_2019,0.00
img_00982_p24_2019,5.74
img_01542_p02_2019,0.00
img_01604_2019,5.30
img_01607_2019,0.48
img_01609_2019,3.96
img_01603_2019,0.00
img_01600_2019,3.77
img_01542_p01_2019,0.01
img_01608_2019,0.00
img_01542_p04_2019,0.01
